source_label,list_url,detail_url,download_url,pdf_local,txt_local,sha1_pdf,pdf_text_len,title,crawl_time
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/a6b53b2c25711fdbea09c573b2dc97f3a528f544.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/a6b53b2c25711fdbea09c573b2dc97f3a528f544.txt,a6b53b2c25711fdbea09c573b2dc97f3a528f544,0,e17e8fe9fa024a09ac577ae1becd32e6.pdf,2025-10-17T07:06:46.984546+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/a15a2ccdf580781c508930d8e9e50a1fa6aeb3d2.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/a15a2ccdf580781c508930d8e9e50a1fa6aeb3d2.txt,a15a2ccdf580781c508930d8e9e50a1fa6aeb3d2,84783,9abebc9993f34ec2a0a67f8863ffad99.pdf,2025-10-17T07:06:54.501587+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/f9553b2cd700f8315f390cffa4c679b5d55014aa.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/f9553b2cd700f8315f390cffa4c679b5d55014aa.txt,f9553b2cd700f8315f390cffa4c679b5d55014aa,72612,ce8a61f65821462688c7994093f1ce3e.pdf,2025-10-17T07:06:58.732875+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/134e3ca02234a44525e8a2aca49ddadcf826adc0.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/134e3ca02234a44525e8a2aca49ddadcf826adc0.txt,134e3ca02234a44525e8a2aca49ddadcf826adc0,0,01298008f6a94765905b52548b0b3e4c.docx,2025-10-17T07:07:01.316958+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/fbbb11f0541566a8e444d854384cfc5f1d2e86a7.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/fbbb11f0541566a8e444d854384cfc5f1d2e86a7.txt,fbbb11f0541566a8e444d854384cfc5f1d2e86a7,0,c5ef2cc2349e48c495a96eec92db57c4.docx,2025-10-17T07:07:01.397010+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/5b504de925de6f54858b61b30b7aebcc020e7727.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/5b504de925de6f54858b61b30b7aebcc020e7727.txt,5b504de925de6f54858b61b30b7aebcc020e7727,0,0f5d24476f004ccea76cf129172054b2.doc,2025-10-17T07:07:01.447617+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/975b9877fccc4ee4f975c7c6c077c7782abe52e4.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/975b9877fccc4ee4f975c7c6c077c7782abe52e4.txt,975b9877fccc4ee4f975c7c6c077c7782abe52e4,0,39129fafb2d14aac971b1dee8bd2c43f.docx,2025-10-17T07:07:01.500289+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/9213b9f6eb18a7de8a6e5f258605b974e59ccf5f.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/9213b9f6eb18a7de8a6e5f258605b974e59ccf5f.txt,9213b9f6eb18a7de8a6e5f258605b974e59ccf5f,77315,77d30aba18c943bead5d9ef394be931f.pdf,2025-10-17T07:07:08.582935+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/fa4254cf4f0d5c4b7e7c66d4868d501ab1877d82.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/fa4254cf4f0d5c4b7e7c66d4868d501ab1877d82.txt,fa4254cf4f0d5c4b7e7c66d4868d501ab1877d82,42729,d6d79e94103f414092a470cfc6cbe4e4.pdf,2025-10-17T07:07:10.770447+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/ee6430fd6e43a75297ef2397d4e7626e29e9d62d.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/ee6430fd6e43a75297ef2397d4e7626e29e9d62d.txt,ee6430fd6e43a75297ef2397d4e7626e29e9d62d,0,b3e76029ef3b4908956ac968bd57bfef.pdf,2025-10-17T07:07:13.872569+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/f98be8ca5d6ffdb8c5cdfaa0968ee1ce742e0d7e.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/f98be8ca5d6ffdb8c5cdfaa0968ee1ce742e0d7e.txt,f98be8ca5d6ffdb8c5cdfaa0968ee1ce742e0d7e,0,05e1f1c7f47c40c5bf6e47d3df527983.pdf,2025-10-17T07:07:17.820725+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/5b3b0bcf3d93658f0ace34f1e1be45ecd7e42e9e.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/5b3b0bcf3d93658f0ace34f1e1be45ecd7e42e9e.txt,5b3b0bcf3d93658f0ace34f1e1be45ecd7e42e9e,0,4cae3b9afe54435faf53f3c8f237776c.pdf,2025-10-17T07:07:21.679159+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/0856f01ba7b82c27c7567160f6f9ff50975c4623.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/0856f01ba7b82c27c7567160f6f9ff50975c4623.txt,0856f01ba7b82c27c7567160f6f9ff50975c4623,45010,b46a7b8037ca47b4b2a563bcf9811764.pdf,2025-10-17T07:07:26.319650+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/2357a9de3dab636c7f219e864967bd319d2572c1.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/2357a9de3dab636c7f219e864967bd319d2572c1.txt,2357a9de3dab636c7f219e864967bd319d2572c1,0,12da953597f64663aa6820860547f18e.docx,2025-10-17T07:07:29.896867+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/3dab1f68182b29eb594c0e21229b56774214a121.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/3dab1f68182b29eb594c0e21229b56774214a121.txt,3dab1f68182b29eb594c0e21229b56774214a121,0,d6702b74c6244b1fae93509b69d549b3.docx,2025-10-17T07:07:30.041008+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/d4717123d753fac10391087d741ca03229a3fdea.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/d4717123d753fac10391087d741ca03229a3fdea.txt,d4717123d753fac10391087d741ca03229a3fdea,0,75f8d625ea7045ec985894b6b85a80f1.docx,2025-10-17T07:07:32.795797+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/6f720d46e0de530cc7f6650e45a25e8033315b27.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/6f720d46e0de530cc7f6650e45a25e8033315b27.txt,6f720d46e0de530cc7f6650e45a25e8033315b27,0,febfdf247ca04eef852d9a7e2240e32c.docx,2025-10-17T07:07:32.959021+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/83a7cb3e100ff9808e0ba71e3f2396e8dd59941c.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/83a7cb3e100ff9808e0ba71e3f2396e8dd59941c.txt,83a7cb3e100ff9808e0ba71e3f2396e8dd59941c,70587,07f39f027e2242a18f5029f706321a48.pdf,2025-10-17T07:07:40.126386+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/630abbce53c344c65db6a21b41ddf6cc25f16c7f.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/630abbce53c344c65db6a21b41ddf6cc25f16c7f.txt,630abbce53c344c65db6a21b41ddf6cc25f16c7f,50196,1ae9a4bb619f4f44b55eeb2bc8c8159e.pdf,2025-10-17T07:07:47.313046+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/29a49df826e64cf9b7b5b2fa2fe2ca5c0395fc16.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/29a49df826e64cf9b7b5b2fa2fe2ca5c0395fc16.txt,29a49df826e64cf9b7b5b2fa2fe2ca5c0395fc16,177234,521a9a446704450080461f68d66e51a9.pdf,2025-10-17T07:08:04.528035+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/af013af79fd9533deecdad77149f9ae6fb72c7d9.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/af013af79fd9533deecdad77149f9ae6fb72c7d9.txt,af013af79fd9533deecdad77149f9ae6fb72c7d9,213783,5a0cf77640e14b08a8d500c6b5983b5a.pdf,2025-10-17T07:08:22.283124+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/c55c089ca04ccb7fadddcaed3c753db3f6ffb0ac.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/c55c089ca04ccb7fadddcaed3c753db3f6ffb0ac.txt,c55c089ca04ccb7fadddcaed3c753db3f6ffb0ac,34551,ed53af361efa4b5c87c55b05f85b236c.pdf,2025-10-17T07:08:25.710841+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/863a784904c3258d549b7ca3a9ca11793148ac53.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/863a784904c3258d549b7ca3a9ca11793148ac53.txt,863a784904c3258d549b7ca3a9ca11793148ac53,0,edc4b882c39d4ffc822c3da57baa7fe1.doc,2025-10-17T07:08:28.029712+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/8d4c31e03efad1dc9305ff2071f3015eedab9475.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/8d4c31e03efad1dc9305ff2071f3015eedab9475.txt,8d4c31e03efad1dc9305ff2071f3015eedab9475,0,8b4b515b6c3141aea38f0db60f77c171.doc,2025-10-17T07:08:28.167386+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/2535d14d9ed76770d7a8b80507ef93dbade823ca.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/2535d14d9ed76770d7a8b80507ef93dbade823ca.txt,2535d14d9ed76770d7a8b80507ef93dbade823ca,0,22f91714b5ad41ea8d5e7c8d6ccaf01b.doc,2025-10-17T07:08:28.453566+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/4c269461690c37f02ea61577d9e22370e7947372.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/4c269461690c37f02ea61577d9e22370e7947372.txt,4c269461690c37f02ea61577d9e22370e7947372,0,c01d9065d2a44cc2b9b00e4ca27a3f29.doc,2025-10-17T07:08:34.203603+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/f15346191b2cbfbc8323c0708307466b89689801.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/f15346191b2cbfbc8323c0708307466b89689801.txt,f15346191b2cbfbc8323c0708307466b89689801,0,c4631d38f56345c5bf1cb6d2a5114d25.docx,2025-10-17T07:08:34.274735+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/8bd81569e3d45412eb55b7abd65bb5cfea31db35.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/8bd81569e3d45412eb55b7abd65bb5cfea31db35.txt,8bd81569e3d45412eb55b7abd65bb5cfea31db35,0,d46fb61da58e48ee928de2950e2b1af8.docx,2025-10-17T07:08:36.864616+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/f66432d96375efde435ad4bd8d7094bf34a4fca4.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/f66432d96375efde435ad4bd8d7094bf34a4fca4.txt,f66432d96375efde435ad4bd8d7094bf34a4fca4,0,884911113abe4235ba05f8af848100f2.docx,2025-10-17T07:08:36.942532+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/340a461e8d7bb537f518c8924e005fb1c259c6c9.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/340a461e8d7bb537f518c8924e005fb1c259c6c9.txt,340a461e8d7bb537f518c8924e005fb1c259c6c9,0,caddb4ce3ec845bba27ae5cb1268a5ca.docx,2025-10-17T07:08:36.986875+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/4a28af91a67493c6c27bb76ef01a971e941e4261.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/4a28af91a67493c6c27bb76ef01a971e941e4261.txt,4a28af91a67493c6c27bb76ef01a971e941e4261,0,1875530983734fe49744f166af6b6436.doc,2025-10-17T07:08:37.778228+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/973982e80e003f16d93e3383f9021b4c3d88144b.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/973982e80e003f16d93e3383f9021b4c3d88144b.txt,973982e80e003f16d93e3383f9021b4c3d88144b,0,5c9f7374def84317a932ec958824282f.doc,2025-10-17T07:08:37.975509+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/f7bf0fac6dde54909241c53809b2e146cd203597.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/f7bf0fac6dde54909241c53809b2e146cd203597.txt,f7bf0fac6dde54909241c53809b2e146cd203597,0,3061697dfe064c5dac3f6aa106824c00.docx,2025-10-17T07:08:38.014256+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/6e553d6a3c8d5a980e8715cc6456b51e0ce229d7.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/6e553d6a3c8d5a980e8715cc6456b51e0ce229d7.txt,6e553d6a3c8d5a980e8715cc6456b51e0ce229d7,0,56e9e308d0754d65a0be579ca64afed8.doc,2025-10-17T07:08:38.086845+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/c1ba3a60d921a17f8b800833b0be4c7c4c71536e.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/c1ba3a60d921a17f8b800833b0be4c7c4c71536e.txt,c1ba3a60d921a17f8b800833b0be4c7c4c71536e,0,23b064a2c91f48a9bded11ec244d9dc6.doc,2025-10-17T07:08:41.960703+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/cbf42d90c4c7839d2fd960237192879916de7a1a.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/cbf42d90c4c7839d2fd960237192879916de7a1a.txt,cbf42d90c4c7839d2fd960237192879916de7a1a,0,043df7354ccf48ac896103a902cb9df1.docx,2025-10-17T07:08:44.158572+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/47f278b10c4f663f6a669e55c4b86c7b8c73be39.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/47f278b10c4f663f6a669e55c4b86c7b8c73be39.txt,47f278b10c4f663f6a669e55c4b86c7b8c73be39,0,62d055e8a30649418b498017368388ef.docx,2025-10-17T07:08:44.258368+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/4c49617f8caabdf73d3073bb3de5019b627562cc.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/4c49617f8caabdf73d3073bb3de5019b627562cc.txt,4c49617f8caabdf73d3073bb3de5019b627562cc,0,9fc65c29f0e54d78923ae37b561a8c7d.docx,2025-10-17T07:08:44.337247+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/503c02890ef392095c399c90a1e2f1d757e51df7.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/503c02890ef392095c399c90a1e2f1d757e51df7.txt,503c02890ef392095c399c90a1e2f1d757e51df7,0,3c3fad85e86941cb9dccb270ae8e3451.doc,2025-10-17T07:08:44.409342+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/5053015c806caf1b913c0dac9048f547901b31b8.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/5053015c806caf1b913c0dac9048f547901b31b8.txt,5053015c806caf1b913c0dac9048f547901b31b8,0,f0a755931830405eb2d5edc380910879.docx,2025-10-17T07:08:44.452993+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/8025987f427ddf331e3422769fd2ceff7a5e8609.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/8025987f427ddf331e3422769fd2ceff7a5e8609.txt,8025987f427ddf331e3422769fd2ceff7a5e8609,0,683fd980037e42eb9d54cf2195e747fd.docx,2025-10-17T07:08:44.620114+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/eab474f5276cdae45ca5cf7c7491e921a26b626c.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/eab474f5276cdae45ca5cf7c7491e921a26b626c.txt,eab474f5276cdae45ca5cf7c7491e921a26b626c,0,6fd793cd49c24408b8ea496d14ec929a.docx,2025-10-17T07:08:44.692907+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/25f0f7af72d8515246475f5136ded0e3e39e5d94.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/25f0f7af72d8515246475f5136ded0e3e39e5d94.txt,25f0f7af72d8515246475f5136ded0e3e39e5d94,0,bbe40ea8e08e4142928677c50bbfb517.docx,2025-10-17T07:08:44.761135+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/017816850a6773045df132d6bdd214ffd01d2bf3.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/017816850a6773045df132d6bdd214ffd01d2bf3.txt,017816850a6773045df132d6bdd214ffd01d2bf3,0,c151e77e38f4460991d7841c0e6c9bba.doc,2025-10-17T07:08:49.107784+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/aa81ef676183b29f661a52c27dbfbf413f61345f.pdf,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/aa81ef676183b29f661a52c27dbfbf413f61345f.txt,aa81ef676183b29f661a52c27dbfbf413f61345f,0,653ba7f008a04b39aaf5b2457d73242d.pdf,2025-10-17T07:08:52.234688+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/d0e90d2b557d735a64c3b77ec6faca46a783b5ae.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/d0e90d2b557d735a64c3b77ec6faca46a783b5ae.txt,d0e90d2b557d735a64c3b77ec6faca46a783b5ae,0,bc90a8b47ac84f18944848a7bc17970b.docx,2025-10-17T07:09:15.128161+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/7c079cee6a53bfab5c3301332e415dcb3be5c2eb.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/7c079cee6a53bfab5c3301332e415dcb3be5c2eb.txt,7c079cee6a53bfab5c3301332e415dcb3be5c2eb,0,09f85ce7aa2644aa9368d4d9e7eb509b.doc,2025-10-17T07:09:15.280287+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/b13bf294ebe8a0e8ccda8e6c0e1f2f7e84420d70.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/b13bf294ebe8a0e8ccda8e6c0e1f2f7e84420d70.txt,b13bf294ebe8a0e8ccda8e6c0e1f2f7e84420d70,0,1ab870424c3042af87118dc998e26c42.doc,2025-10-17T07:09:17.347210+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/392883b6fb107d8b5fcb3f1b1d5580c8914b5712.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/392883b6fb107d8b5fcb3f1b1d5580c8914b5712.txt,392883b6fb107d8b5fcb3f1b1d5580c8914b5712,0,d65aaa56bea34d0aaf4e24a588410e5b.docx,2025-10-17T07:09:17.385850+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/259d2c136c783ab848d03395904ac50afc12a9d1.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/259d2c136c783ab848d03395904ac50afc12a9d1.txt,259d2c136c783ab848d03395904ac50afc12a9d1,0,Thẩm-quyền-của-Tòa-án-nhân-dân-cấp-tỉnh-trong-việc-giải-quyết-yêu-cầu-dẫn-độ-theo-quy-định-của-luật-tương-trợ-tư-pháp.docx,2025-10-17T07:09:17.426726+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/b48e42816227cce312d929d723b450c59e2e902b.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/b48e42816227cce312d929d723b450c59e2e902b.txt,b48e42816227cce312d929d723b450c59e2e902b,0,3da6cdeeef114b50b6b322671d219641.doc,2025-10-17T07:09:19.673209+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/b53b27a1c550087d7cb50795665a57e998ee229d.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/b53b27a1c550087d7cb50795665a57e998ee229d.txt,b53b27a1c550087d7cb50795665a57e998ee229d,0,Chuyển-giao-người-đang-chấp-hành-hình-phạt-tù.docx,2025-10-17T07:09:19.713365+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/89c5ddcc1ed600cd2e135a953ce6263eed374d12.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/89c5ddcc1ed600cd2e135a953ce6263eed374d12.txt,89c5ddcc1ed600cd2e135a953ce6263eed374d12,0,Ban-hành-một-đạo-luật-về-chuyển-giao-người-đang-chấp-hành-án-phạt-tù.docx,2025-10-17T07:09:19.750566+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/5da19b90f88dad643745270538ed21426121288e.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/5da19b90f88dad643745270538ed21426121288e.txt,5da19b90f88dad643745270538ed21426121288e,0,0fe293af0eaa47e4a48a66cf17a709c3.docx,2025-10-17T07:09:22.339605+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/c0da3e9f0977ee63d97c67a1e161b29e98be21f7.doc,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/c0da3e9f0977ee63d97c67a1e161b29e98be21f7.txt,c0da3e9f0977ee63d97c67a1e161b29e98be21f7,0,A2802-du-thao-3-Luat-sdbs-Luat-HDGS-cua-QH-HDND---20241003111725-1.doc,2025-10-17T07:09:24.812280+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/638f5917e092d91d09a63ac612c4549302d6649e.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/638f5917e092d91d09a63ac612c4549302d6649e.txt,638f5917e092d91d09a63ac612c4549302d6649e,0,15..docx,2025-10-17T07:09:24.850915+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/a8b6b2be743873b3d2bd745065f44db4887e5eee.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/a8b6b2be743873b3d2bd745065f44db4887e5eee.txt,a8b6b2be743873b3d2bd745065f44db4887e5eee,0,14..docx,2025-10-17T07:09:24.925470+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/7f5f953ab2f7656245f9825720b6fb5e64bdcb55.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/7f5f953ab2f7656245f9825720b6fb5e64bdcb55.txt,7f5f953ab2f7656245f9825720b6fb5e64bdcb55,0,13.Phát-huy-vai-trò-của-đại-biểu-Quốc-hội-trong-giám-sát-cán-bộ-và-công-tác-cán-bộ.docx,2025-10-17T07:09:24.965152+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/0497734f53f1c497b4ff86acc46626758d772d08.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/0497734f53f1c497b4ff86acc46626758d772d08.txt,0497734f53f1c497b4ff86acc46626758d772d08,0,12.Một-số-khó-khăn.docx,2025-10-17T07:09:25.007144+00:00
DU_THAO_QH_LUAT,,,,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/pdf/d3d7d01a18084199b3195374fb45aa60c2687e06.docx,/Users/minhtan/Documents/GitHub/Law_in_Tech/outputs/raw/txt/d3d7d01a18084199b3195374fb45aa60c2687e06.txt,d3d7d01a18084199b3195374fb45aa60c2687e06,0,11.Thực-tiễn-thực-hiện-pháp-luật-về-giám-sát-ngân-sách-nhà-nước-của-Quốc-hội.docx,2025-10-17T07:09:25.048268+00:00
